CD_PROGRAMA_IES,AN_BASE,CD_AREA_AVALIACAO,CD_CURSO_PPG,CD_CONCEITO_CURSO
15001016028P4,2013,23,2,4.0
15001016028P4,2014,23,2,4.0
15001016028P4,2015,23,2,4.0
15001016028P4,2016,23,2,4.0
15001016028P4,2017,23,2,4.0
15001016028P4,2018,23,2,4.0
15001016028P4,2019,23,2,4.0
15001016030P9,2013,7,2,4.0
15001016030P9,2014,7,2,4.0
15001016030P9,2015,7,2,4.0
15001016030P9,2016,7,2,4.0
15001016030P9,2017,7,2,4.0
15001016030P9,2018,7,2,4.0
15001016030P9,2019,7,2,4.0
15001016031P5,2013,10,2,4.0
15001016031P5,2014,10,2,4.0
15001016031P5,2015,10,2,4.0
15001016031P5,2016,10,2,4.0
15001016031P5,2017,10,2,4.0
15001016031P5,2018,10,2,4.0
15001016031P5,2019,10,2,4.0
15001016032P1,2013,6,2,6.0
15001016032P1,2014,6,2,6.0
15001016032P1,2015,6,2,6.0
15001016032P1,2016,6,2,6.0
15001016032P1,2017,6,2,6.0
15001016032P1,2018,6,2,6.0
15001016032P1,2019,6,2,6.0
15001016033P8,2013,46,2,4.0
15001016033P8,2014,46,2,4.0
15001016033P8,2015,46,2,4.0
15001016033P8,2016,46,2,4.0
15001016033P8,2017,46,2,4.0
15001016033P8,2018,46,2,4.0
15001016033P8,2019,46,2,4.0
15001016034P4,2013,34,2,4.0
15001016034P4,2014,34,2,4.0
15001016034P4,2015,34,2,4.0
15001016034P4,2016,34,2,4.0
15001016034P4,2017,34,2,4.0
15001016034P4,2018,34,2,4.0
15001016034P4,2019,34,2,4.0
15001016035P0,2013,38,2,4.0
15001016035P0,2014,38,2,4.0
15001016035P0,2015,38,2,4.0
15001016035P0,2016,38,2,4.0
15001016035P0,2017,38,2,5.0
15001016035P0,2018,38,2,5.0
15001016035P0,2019,38,2,5.0
15001016036P7,2013,32,2,4.0
15001016036P7,2014,32,2,4.0
15001016036P7,2015,32,2,4.0
15001016036P7,2016,32,2,4.0
15001016036P7,2017,32,2,4.0
15001016036P7,2018,32,2,4.0
15001016036P7,2019,32,2,4.0
15001016037P3,2013,3,2,4.0
15001016037P3,2014,3,2,4.0
15001016037P3,2015,3,2,4.0
15001016037P3,2016,3,2,4.0
15001016037P3,2017,3,2,5.0
15001016037P3,2018,3,2,5.0
15001016037P3,2019,3,2,5.0
15001016038P0,2013,25,2,4.0
15001016038P0,2014,25,2,4.0
15001016038P0,2015,25,2,4.0
15001016038P0,2016,25,2,4.0
15001016038P0,2017,25,2,4.0
15001016038P0,2018,25,2,4.0
15001016038P0,2019,25,2,4.0
15001016039P6,2013,18,1,3.0
15001016039P6,2014,18,1,3.0
15001016039P6,2015,18,1,3.0
15001016039P6,2016,18,1,3.0
15001016039P6,2017,18,1,4.0
15001016039P6,2018,18,2,4.0
15001016039P6,2019,18,2,4.0
15001016040P4,2013,9,2,5.0
15001016040P4,2014,9,2,5.0
15001016040P4,2015,9,2,5.0
15001016040P4,2016,9,2,5.0
15001016040P4,2017,9,2,6.0
15001016040P4,2018,9,2,6.0
15001016040P4,2019,9,2,6.0
15001016041P0,2013,1,1,4.0
15001016041P0,2014,1,1,4.0
15001016041P0,2015,1,1,4.0
15001016041P0,2016,1,1,4.0
15001016041P0,2017,1,1,4.0
15001016041P0,2018,1,1,4.0
15001016041P0,2019,1,1,4.0
15001016042P7,2013,36,2,4.0
15001016042P7,2014,36,2,4.0
15001016042P7,2015,36,2,4.0
15001016042P7,2016,36,2,4.0
15001016042P7,2017,36,2,4.0
15001016042P7,2018,36,2,4.0
15001016042P7,2019,36,2,4.0
15001016043P3,2013,40,2,5.0
15001016043P3,2014,40,2,5.0
15001016043P3,2015,40,2,5.0
15001016043P3,2016,40,2,5.0
15001016043P3,2017,40,2,5.0
15001016043P3,2018,40,2,5.0
15001016043P3,2019,40,2,5.0
15001016044P0,2013,8,2,4.0
15001016044P0,2014,8,2,4.0
15001016044P0,2015,8,2,4.0
15001016044P0,2016,8,2,4.0
15001016044P0,2017,8,2,4.0
15001016044P0,2018,8,2,4.0
15001016044P0,2019,8,2,4.0
15001016045P6,2013,37,2,4.0
15001016045P6,2014,37,2,4.0
15001016045P6,2015,37,2,4.0
15001016045P6,2016,37,2,4.0
15001016045P6,2017,37,2,4.0
15001016045P6,2018,37,2,4.0
15001016045P6,2019,37,2,4.0
15001016046P2,2013,49,2,4.0
15001016046P2,2014,49,2,4.0
15001016046P2,2015,49,2,4.0
15001016046P2,2016,49,2,4.0
15001016046P2,2017,49,2,5.0
15001016046P2,2018,49,2,5.0
15001016046P2,2019,49,2,5.0
15001016047P9,2013,2,2,4.0
15001016047P9,2014,2,2,4.0
15001016047P9,2015,2,2,4.0
15001016047P9,2016,2,2,4.0
15001016047P9,2017,2,2,4.0
15001016047P9,2018,2,2,4.0
15001016047P9,2019,2,2,4.0
15001016049P1,2013,19,1,3.0
15001016049P1,2014,19,1,3.0
15001016049P1,2015,19,1,3.0
15001016049P1,2016,19,1,3.0
15001016049P1,2017,19,1,3.0
15001016049P1,2018,19,1,3.0
15001016049P1,2019,19,1,3.0
15001016050P0,2013,28,2,4.0
15001016050P0,2014,28,2,4.0
15001016050P0,2015,28,2,4.0
15001016050P0,2016,28,2,4.0
15001016050P0,2017,28,2,4.0
15001016050P0,2018,28,2,4.0
15001016050P0,2019,28,2,4.0
15001016051P6,2013,13,1,4.0
15001016051P6,2014,13,1,4.0
15001016051P6,2015,13,1,4.0
15001016051P6,2016,13,1,4.0
15001016051P6,2017,13,1,5.0
15001016051P6,2018,13,1,5.0
15001016051P6,2019,13,1,5.0
15001016052P2,2013,7,2,4.0
15001016052P2,2014,7,2,4.0
15001016052P2,2015,7,2,4.0
15001016052P2,2016,7,2,4.0
15001016052P2,2017,7,2,5.0
15001016052P2,2018,7,2,5.0
15001016052P2,2019,7,2,5.0
15001016053P9,2013,39,1,3.0
15001016053P9,2014,39,1,3.0
15001016053P9,2015,39,1,3.0
15001016053P9,2016,39,1,3.0
15001016053P9,2017,39,1,3.0
15001016053P9,2018,39,1,3.0
15001016053P9,2019,39,1,3.0
15001016055P1,2013,11,2,4.0
15001016055P1,2014,11,2,4.0
15001016055P1,2015,11,2,4.0
15001016055P1,2016,11,2,4.0
15001016055P1,2017,11,2,4.0
15001016055P1,2018,11,2,4.0
15001016055P1,2019,11,2,4.0
15001016057P4,2013,24,2,4.0
15001016057P4,2014,24,2,4.0
15001016057P4,2015,24,2,4.0
15001016057P4,2016,24,2,4.0
15001016057P4,2017,24,2,4.0
15001016057P4,2018,24,2,4.0
15001016057P4,2019,24,2,4.0
15001016059P7,2013,45,1,4.0
15001016059P7,2014,45,1,4.0
15001016059P7,2015,45,1,4.0
15001016059P7,2016,45,1,4.0
15001016059P7,2017,45,1,5.0
15001016059P7,2018,45,2,5.0
15001016059P7,2019,45,2,5.0
15001016060P5,2013,35,2,4.0
15001016060P5,2014,35,2,4.0
15001016060P5,2015,35,2,4.0
15001016060P5,2016,35,2,4.0
15001016060P5,2017,35,2,5.0
15001016060P5,2018,35,2,5.0
15001016060P5,2019,35,2,5.0
15001016061P1,2013,1,1,4.0
15001016061P1,2014,1,1,4.0
15001016061P1,2015,1,1,4.0
15001016061P1,2016,1,1,4.0
15001016061P1,2017,1,1,4.0
15001016061P1,2018,1,1,4.0
15001016061P1,2019,1,1,4.0
15001016062P8,2013,31,1,3.0
15001016062P8,2014,31,1,3.0
15001016062P8,2015,31,1,3.0
15001016062P8,2016,31,1,3.0
15001016062P8,2017,31,1,4.0
15001016062P8,2018,31,2,4.0
15001016062P8,2019,31,2,4.0
15001016063P4,2013,29,1,3.0
15001016063P4,2014,29,1,3.0
15001016063P4,2015,29,1,3.0
15001016063P4,2016,29,1,3.0
15001016063P4,2017,29,1,4.0
15001016063P4,2018,29,2,4.0
15001016063P4,2019,29,2,4.0
15001016064P0,2013,16,1,3.0
15001016064P0,2014,16,1,3.0
15001016064P0,2015,16,1,3.0
15001016064P0,2016,16,1,3.0
15001016064P0,2017,16,1,3.0
15001016064P0,2018,16,1,3.0
15001016064P0,2019,16,1,3.0
15001016065P7,2013,45,1,3.0
15001016065P7,2014,45,1,3.0
15001016065P7,2015,45,1,3.0
15001016065P7,2016,45,1,3.0
15001016065P7,2017,45,1,3.0
15001016065P7,2018,45,1,3.0
15001016065P7,2019,45,1,3.0
15001016066P3,2013,20,1,3.0
15001016066P3,2014,20,1,3.0
15001016066P3,2015,20,1,3.0
15001016066P3,2016,20,1,3.0
15001016066P3,2017,20,1,3.0
15001016066P3,2018,20,1,3.0
15001016066P3,2019,20,1,3.0
15001016067P0,2013,41,1,3.0
15001016067P0,2014,41,1,3.0
15001016067P0,2015,41,1,3.0
15001016067P0,2016,41,1,3.0
15001016067P0,2017,41,1,3.0
15001016067P0,2018,45,1,3.0
15001016067P0,2019,45,1,3.0
15001016068P6,2013,48,2,4.0
15001016068P6,2014,48,2,4.0
15001016068P6,2015,48,2,4.0
15001016068P6,2016,48,2,4.0
15001016068P6,2017,48,2,5.0
15001016068P6,2018,48,2,5.0
15001016068P6,2019,48,2,5.0
15001016069P2,2013,10,1,3.0
15001016069P2,2014,10,1,3.0
15001016069P2,2015,10,1,3.0
15001016069P2,2016,10,1,3.0
15001016069P2,2017,10,1,3.0
15001016069P2,2018,10,1,3.0
15001016069P2,2019,10,1,3.0
15001016070P0,2013,33,1,3.0
15001016070P0,2014,33,1,3.0
15001016070P0,2015,33,1,3.0
15001016070P0,2016,33,1,3.0
15001016070P0,2017,33,1,3.0
15001016070P0,2018,33,1,3.0
15001016070P0,2019,33,1,3.0
15001016071P7,2013,15,2,4.0
15001016071P7,2014,15,2,4.0
15001016071P7,2015,15,2,4.0
15001016071P7,2016,15,2,4.0
15001016071P7,2017,15,2,4.0
15001016071P7,2018,15,2,4.0
15001016071P7,2019,15,2,4.0
15001016072P3,2013,13,1,3.0
15001016072P3,2014,13,1,3.0
15001016072P3,2015,13,1,3.0
15001016072P3,2016,13,1,3.0
15001016072P3,2017,13,1,3.0
15001016072P3,2018,13,1,3.0
15001016072P3,2019,13,1,3.0
15001016073P0,2013,27,1,3.0
15001016073P0,2014,27,1,3.0
15001016073P0,2015,27,1,3.0
15001016073P0,2016,27,1,3.0
15001016073P0,2017,27,1,3.0
15001016073P0,2018,27,1,3.0
15001016073P0,2019,27,1,3.0
15001016074P6,2013,45,1,3.0
15001016074P6,2014,45,1,3.0
15001016075P2,2013,13,1,3.0
15001016075P2,2014,13,1,3.0
15001016075P2,2015,13,1,3.0
15001016075P2,2016,13,1,3.0
15001016075P2,2017,13,1,3.0
15001016075P2,2018,13,1,3.0
15001016075P2,2019,13,1,3.0
15001016076P9,2013,49,1,3.0
15001016076P9,2014,49,1,3.0
15001016076P9,2015,49,1,3.0
15001016076P9,2016,49,1,3.0
15001016076P9,2017,49,1,3.0
15001016076P9,2018,49,1,3.0
15001016076P9,2019,49,1,3.0
15001016077P5,2013,6,1,4.0
15001016077P5,2014,6,1,4.0
15001016077P5,2015,6,1,4.0
15001016077P5,2016,6,1,4.0
15001016077P5,2017,6,1,4.0
15001016077P5,2018,6,1,4.0
15001016077P5,2019,6,1,4.0
15001016078P1,2014,46,1,4.0
15001016078P1,2015,46,1,4.0
15001016078P1,2016,46,1,4.0
15001016078P1,2017,46,1,4.0
15001016078P1,2018,46,1,4.0
15001016078P1,2019,46,1,4.0
15001016079P8,2014,22,1,3.0
15001016079P8,2015,22,1,3.0
15001016079P8,2016,22,1,3.0
15001016079P8,2017,22,1,3.0
15001016079P8,2018,22,1,3.0
15001016079P8,2019,22,1,3.0
15001016080P6,2015,5,1,3.0
15001016080P6,2016,5,1,3.0
15001016080P6,2017,5,1,3.0
15001016080P6,2018,5,1,3.0
15001016080P6,2019,5,1,3.0
15001016081P2,2014,7,1,3.0
15001016081P2,2015,7,1,3.0
15001016081P2,2016,7,1,3.0
15001016081P2,2017,7,1,3.0
15001016081P2,2018,7,1,3.0
15001016081P2,2019,7,1,3.0
15001016082P9,2014,38,1,3.0
15001016082P9,2015,38,1,3.0
15001016082P9,2016,38,1,3.0
15001016082P9,2017,38,1,3.0
15001016082P9,2018,38,1,3.0
15001016082P9,2019,38,1,3.0
15001016084P1,2014,37,1,3.0
15001016084P1,2015,37,1,3.0
15001016084P1,2016,37,1,3.0
15001016084P1,2017,37,1,3.0
15001016084P1,2018,37,1,3.0
15001016084P1,2019,37,1,3.0
15001016085P8,2015,13,1,3.0
15001016085P8,2016,13,1,3.0
15001016085P8,2017,13,1,3.0
15001016085P8,2018,13,1,3.0
15001016085P8,2019,13,1,3.0
15001016086P4,2015,19,1,3.0
15001016086P4,2016,19,1,3.0
15001016086P4,2017,19,1,3.0
15001016086P4,2018,19,1,3.0
15001016086P4,2019,19,1,3.0
15001016087P0,2015,7,2,4.0
15001016087P0,2016,7,2,4.0
15001016087P0,2017,7,2,4.0
15001016087P0,2018,7,2,4.0
15001016087P0,2019,7,2,4.0
15001016088P7,2016,49,1,3.0
15001016088P7,2017,49,1,3.0
15001016088P7,2018,49,1,3.0
15001016088P7,2019,49,1,3.0
15001016089P3,2016,38,1,3.0
15001016089P3,2017,38,1,3.0
15001016089P3,2018,38,1,3.0
15001016089P3,2019,38,1,3.0
15001016090P1,2016,10,1,3.0
15001016090P1,2017,10,1,3.0
15001016090P1,2018,10,1,3.0
15001016090P1,2019,10,1,3.0
15001016091P8,2016,10,1,3.0
15001016091P8,2017,10,1,3.0
15001016091P8,2018,10,1,3.0
15001016091P8,2019,10,1,3.0
15001016092P4,2016,2,1,3.0
15001016092P4,2017,2,1,3.0
15001016092P4,2018,2,1,3.0
15001016092P4,2019,2,1,3.0
15001016156P2,2017,45,1,3.0
15001016156P2,2018,45,1,3.0
15001016156P2,2019,45,1,3.0
15001016157P9,2017,45,1,3.0
15001016157P9,2018,45,1,3.0
15001016157P9,2019,45,1,3.0
15001016158P5,2017,31,1,3.0
15001016158P5,2018,31,1,3.0
15001016158P5,2019,31,1,3.0
15001016159P1,2017,46,1,3.0
15001016159P1,2018,46,1,3.0
15001016159P1,2019,46,1,3.0
15001016160P0,2018,19,1,3.0
15001016160P0,2019,19,1,3.0
15002012001P5,2013,42,2,4.0
15002012001P5,2014,42,2,4.0
15002012001P5,2015,42,2,4.0
15002012001P5,2016,42,2,4.0
15002012001P5,2017,42,2,5.0
15002012001P5,2018,42,2,5.0
15002012001P5,2019,42,2,5.0
15002012002P1,2013,42,1,3.0
15002012002P1,2014,42,1,3.0
15002012003P8,2013,42,1,3.0
15002012003P8,2014,42,1,3.0
15002012004P4,2013,7,1,3.0
15002012004P4,2014,7,1,3.0
15002012004P4,2015,7,1,3.0
15002012004P4,2016,7,1,3.0
15002012004P4,2017,7,1,4.0
15002012004P4,2018,7,2,4.0
15002012004P4,2019,7,2,4.0
15002012005P0,2013,23,1,3.0
15002012005P0,2014,23,1,3.0
15002012005P0,2015,23,1,3.0
15002012005P0,2016,23,1,3.0
15002012005P0,2017,23,1,3.0
15002012005P0,2018,23,1,3.0
15002012005P0,2019,23,1,3.0
15002012006P7,2013,24,2,3.5
15002012006P7,2014,24,2,3.5
15002012006P7,2015,24,2,3.5
15002012006P7,2016,24,2,3.5
15002012006P7,2017,24,2,4.0
15002012006P7,2018,24,2,4.0
15002012006P7,2019,24,2,4.0
15002012007P3,2013,48,1,3.0
15002012007P3,2014,48,1,3.0
15002012007P3,2015,48,1,3.0
15002012007P3,2016,48,1,3.0
15002012007P3,2017,48,1,3.0
15002012007P3,2018,48,1,3.0
15002012007P3,2019,48,1,3.0
15002012008P0,2013,42,2,4.0
15002012008P0,2014,42,2,4.0
15002012008P0,2015,42,2,4.0
15002012008P0,2016,42,2,4.0
15002012008P0,2017,42,2,2.5
15002012008P0,2018,42,2,2.5
15002012008P0,2019,42,2,2.5
15002012009P6,2017,23,1,3.0
15002012009P6,2018,23,1,3.0
15002012009P6,2019,23,1,3.0
15004015004P7,2013,30,1,3.0
15004015004P7,2014,30,1,3.0
15004015004P7,2015,30,1,3.0
15004015004P7,2016,30,1,3.0
15004015004P7,2017,30,1,4.0
15004015004P7,2018,30,2,4.0
15004015004P7,2019,30,2,4.0
15004015005P3,2013,27,2,4.0
15004015005P3,2014,27,2,4.0
15004015005P3,2015,27,2,4.0
15004015005P3,2016,27,2,4.0
15004015005P3,2017,27,2,4.0
15004015005P3,2018,27,2,4.0
15004015005P3,2019,27,2,4.0
15004015006P0,2013,45,2,3.5
15004015006P0,2014,45,2,3.5
15004015006P0,2015,45,2,3.5
15004015006P0,2016,45,2,3.5
15004015006P0,2017,45,2,3.0
15004015006P0,2018,45,2,3.0
15004015006P0,2019,45,2,3.0
15004015007P6,2014,26,1,3.0
15004015007P6,2015,26,1,3.0
15004015007P6,2016,26,1,3.0
15004015007P6,2017,26,1,3.0
15004015007P6,2018,26,1,3.0
15004015007P6,2019,26,1,3.0
15006018001P0,2013,38,1,3.0
15006018001P0,2014,38,1,3.0
15006018001P0,2015,38,1,3.0
15006018001P0,2016,38,1,3.0
15006018001P0,2017,38,1,3.0
15006018001P0,2018,38,2,4.0
15006018001P0,2019,38,2,4.0
15006018002P7,2013,9,2,4.0
15006018002P7,2014,9,2,4.0
15006018002P7,2015,9,2,4.0
15006018002P7,2016,9,2,4.0
15006018002P7,2017,9,2,4.0
15006018002P7,2018,9,2,4.0
15006018002P7,2019,9,2,4.0
15006018003P3,2013,20,1,3.0
15006018003P3,2014,20,1,3.0
15006018003P3,2015,20,1,3.0
15006018003P3,2016,20,1,3.0
15006018003P3,2017,20,1,3.0
15006018003P3,2018,20,1,3.0
15006018003P3,2019,20,1,3.0
15006018004P0,2013,44,1,3.0
15006018004P0,2014,44,1,3.0
15006018004P0,2015,44,1,3.0
15006018004P0,2016,44,1,3.0
15006018004P0,2017,44,1,3.0
15006018004P0,2018,44,1,3.0
15006018004P0,2019,44,1,3.0
15006018005P6,2013,45,1,3.0
15006018005P6,2014,45,1,3.0
15006018005P6,2015,45,1,3.0
15006018005P6,2016,45,1,3.0
15006018005P6,2017,45,1,4.0
15006018005P6,2018,45,1,4.0
15006018005P6,2019,45,1,4.0
15006018006P2,2013,46,1,3.0
15006018006P2,2014,46,1,3.0
15006018006P2,2015,46,1,3.0
15006018006P2,2016,46,1,3.0
15006018006P2,2017,46,1,4.0
15006018006P2,2018,46,2,4.0
15006018006P2,2019,46,2,4.0
15006018007P9,2014,17,1,3.0
15006018007P9,2015,17,1,3.0
15006018007P9,2016,17,1,3.0
15006018007P9,2017,17,1,3.0
15006018007P9,2018,17,1,3.0
15006018007P9,2019,17,1,3.0
15006018008P5,2015,46,1,3.0
15006018008P5,2016,46,1,3.0
15006018008P5,2017,46,1,3.0
15006018008P5,2018,46,1,3.0
15006018008P5,2019,46,1,3.0
15008010001P3,2013,45,1,3.0
15008010001P3,2014,45,1,3.0
15008010001P3,2015,45,1,3.0
15008010001P3,2016,45,1,3.0
15008010001P3,2017,45,1,4.0
15008010001P3,2018,45,1,4.0
15008010001P3,2019,45,1,4.0
15008010002P0,2016,12,1,3.0
15008010002P0,2017,12,1,3.0
15008010002P0,2018,12,1,3.0
15008010002P0,2019,12,1,3.0
15010015001P4,2013,7,1,3.0
15010015001P4,2014,7,1,3.0
15010015001P4,2015,7,1,3.0
15010015001P4,2016,7,1,3.0
15010015001P4,2017,7,1,3.0
15010015001P4,2018,7,1,1.0
15010015002P0,2013,49,1,3.0
15010015002P0,2014,49,1,3.0
15010015002P0,2015,49,1,3.0
15010015002P0,2016,49,1,3.0
15010015002P0,2017,49,1,3.0
15010015002P0,2018,49,1,3.0
15010015002P0,2019,49,1,3.0
15010015003P7,2013,49,1,4.0
15010015003P7,2014,49,1,4.0
15010015003P7,2015,49,1,4.0
15010015003P7,2016,49,1,4.0
15010015003P7,2017,49,1,4.0
15010015003P7,2018,49,1,4.0
15010015003P7,2019,49,1,4.0
15010015004P3,2013,8,1,3.0
15010015004P3,2014,8,1,3.0
15010015004P3,2015,8,1,3.0
15010015004P3,2016,8,1,3.0
15010015004P3,2017,8,1,3.0
15010015004P3,2018,8,1,3.0
15010015004P3,2019,8,1,3.0
15010015005P0,2014,38,1,3.0
15010015005P0,2015,38,1,3.0
15010015005P0,2016,38,1,3.0
15010015005P0,2017,38,1,4.0
15010015005P0,2018,38,1,4.0
15010015005P0,2019,38,1,4.0
15010015070P6,2016,45,1,3.0
15010015070P6,2017,45,1,3.0
15010015070P6,2018,45,1,3.0
15010015070P6,2019,45,1,3.0
15010015071P2,2016,45,1,3.0
15010015071P2,2017,45,1,3.0
15010015071P2,2018,45,1,3.0
15010015071P2,2019,45,1,3.0
15010015072P9,2017,7,1,3.0
15010015072P9,2018,7,1,3.0
15010015072P9,2019,7,1,3.0
15012018001P7,2013,9,2,4.0
15012018001P7,2014,9,2,4.0
15012018001P7,2015,9,2,4.0
15012018001P7,2016,9,2,4.0
15012018001P7,2017,9,2,4.0
15012018001P7,2018,9,2,4.0
15012018001P7,2019,9,2,4.0
15012018002P3,2016,22,1,3.0
15012018002P3,2017,22,1,3.0
15012018002P3,2018,22,1,3.0
15012018002P3,2019,22,1,3.0
15013014001P3,2013,26,1,3.0
15013014001P3,2014,26,1,3.0
15013014001P3,2015,26,1,3.0
15013014001P3,2016,26,1,3.0
15013014001P3,2017,26,1,3.0
15013014001P3,2018,26,1,3.0
15013014001P3,2019,26,1,3.0
15013014002P0,2015,46,1,3.0
15013014002P0,2016,46,1,3.0
15013014002P0,2017,46,1,3.0
15013014002P0,2018,46,1,3.0
15013014002P0,2019,46,1,3.0
15013014003P6,2016,18,1,3.0
15013014003P6,2017,18,1,3.0
15013014003P6,2018,18,1,3.0
15013014003P6,2019,18,1,3.0
15021017001P2,2013,45,1,3.0
15021017001P2,2014,45,1,3.0
15021017001P2,2015,45,1,3.0
15021017001P2,2016,45,1,3.0
15021017001P2,2017,45,1,3.0
15021017001P2,2018,45,1,3.0
15021017001P2,2019,45,1,3.0
15024016001P1,2013,49,1,3.0
15024016001P1,2014,49,1,3.0
15024016001P1,2015,49,1,3.0
15024016001P1,2016,49,1,3.0
15024016001P1,2017,49,1,3.0
15024016001P1,2018,49,1,3.0
15024016001P1,2019,49,1,3.0
15025012001P8,2013,45,1,3.0
15025012001P8,2014,45,1,3.0
15025012001P8,2015,45,1,3.0
15025012001P8,2016,45,1,3.0
15025012001P8,2017,45,1,3.0
15025012001P8,2018,45,1,3.0
15025012001P8,2019,45,1,3.0
15025012070P0,2017,41,1,3.0
15025012070P0,2018,41,1,3.0
15025012070P0,2019,41,1,3.0
15025012071P6,2017,4,1,3.0
15025012071P6,2018,4,1,3.0
15025012071P6,2019,4,1,3.0
15025012072P2,2018,46,1,3.0
15025012072P2,2019,46,1,3.0
15027007039P2,2015,7,2,4.0
15027007039P2,2016,7,2,4.0
15027007039P2,2017,7,2,4.0
15027007039P2,2018,7,2,4.0
15027007039P2,2019,7,2,4.0
16003012001P4,2013,49,2,4.0
16003012001P4,2014,49,2,4.0
16003012001P4,2015,49,2,4.0
16003012001P4,2016,49,2,4.0
16003012001P4,2017,49,2,4.0
16003012001P4,2018,49,2,4.0
16003012001P4,2019,49,2,4.0
16003012002P0,2013,23,2,4.0
16003012002P0,2014,23,2,4.0
16003012002P0,2015,23,2,4.0
16003012002P0,2016,23,2,4.0
16003012002P0,2017,23,2,4.0
16003012002P0,2018,23,2,4.0
16003012002P0,2019,23,2,4.0
16003012003P7,2013,42,2,4.0
16003012003P7,2014,42,2,4.0
16003012003P7,2015,42,2,4.0
16003012003P7,2016,42,2,4.0
16003012003P7,2017,42,2,4.0
16003012003P7,2018,42,2,5.0
16003012003P7,2019,42,2,5.0
16003012004P3,2013,30,2,4.0
16003012004P3,2014,30,2,4.0
16003012004P3,2015,30,2,4.0
16003012004P3,2016,30,2,4.0
16003012004P3,2017,30,2,4.0
16003012004P3,2018,30,2,4.0
16003012004P3,2019,30,2,4.0
16003012005P0,2013,42,1,3.0
16003012005P0,2014,42,1,3.0
16003012005P0,2015,42,1,3.0
16003012005P0,2016,42,1,3.0
16003012005P0,2017,42,1,3.0
16003012005P0,2018,42,1,3.0
16003012005P0,2019,42,1,3.0
16003012006P6,2013,7,1,3.0
16003012006P6,2014,7,1,3.0
16003012006P6,2015,7,1,3.0
16003012006P6,2016,7,1,3.0
16003012006P6,2017,7,1,3.0
16003012006P6,2018,7,1,3.0
16003012006P6,2019,7,1,3.0
16003012007P2,2013,45,1,3.0
16003012007P2,2014,45,1,3.0
16003012007P2,2015,45,1,3.0
16003012007P2,2016,45,1,3.0
16003012007P2,2017,45,1,3.0
16003012007P2,2018,45,1,3.0
16003012007P2,2019,45,1,3.0
16003012008P9,2013,41,2,4.0
16003012008P9,2014,41,2,4.0
16003012008P9,2015,41,2,4.0
16003012008P9,2016,41,2,4.0
16003012008P9,2017,41,2,4.0
16003012008P9,2018,41,2,4.0
16003012008P9,2019,41,2,4.0
16003012009P5,2013,36,1,3.0
16003012009P5,2014,36,1,3.0
16003012009P5,2015,36,1,3.0
16003012009P5,2016,36,1,3.0
16003012009P5,2017,36,1,3.0
16003012009P5,2018,36,1,3.0
16003012009P5,2019,36,1,3.0
16003012010P3,2013,10,1,3.0
16003012010P3,2014,10,1,3.0
16003012010P3,2015,10,1,3.0
16003012010P3,2016,10,1,3.0
16003012010P3,2017,10,1,3.0
16003012010P3,2018,10,1,3.0
16003012010P3,2019,10,1,3.0
16003012011P0,2013,48,1,3.0
16003012011P0,2014,48,1,3.0
16003012011P0,2015,48,1,3.0
16003012011P0,2016,48,1,3.0
16003012011P0,2017,48,1,3.0
16003012011P0,2018,48,1,3.0
16003012011P0,2019,48,1,3.0
16003012012P6,2013,25,1,3.0
16003012012P6,2014,25,1,3.0
16003012012P6,2015,25,1,3.0
16003012012P6,2016,25,1,3.0
16003012012P6,2017,25,1,3.0
16003012012P6,2018,25,1,3.0
16003012012P6,2019,25,1,3.0
16003012013P2,2013,38,1,3.0
16003012013P2,2014,38,1,3.0
16003012013P2,2015,38,1,3.0
16003012013P2,2016,38,1,3.0
16003012013P2,2017,38,1,3.0
16003012013P2,2018,38,1,3.0
16003012013P2,2019,38,1,3.0
16003012014P9,2013,45,1,3.0
16003012014P9,2014,45,1,3.0
16003012014P9,2015,45,1,3.0
16003012014P9,2016,45,1,3.0
16003012014P9,2017,45,1,4.0
16003012014P9,2018,45,1,4.0
16003012014P9,2019,45,2,4.0
16003012015P5,2013,45,1,3.0
16003012015P5,2014,45,1,3.0
16003012015P5,2015,45,1,3.0
16003012015P5,2016,45,1,3.0
16003012015P5,2017,45,1,3.0
16003012015P5,2018,45,1,3.0
16003012015P5,2019,45,1,3.0
16003012016P1,2013,42,1,3.0
16003012016P1,2014,42,1,3.0
16003012016P1,2015,42,1,3.0
16003012016P1,2016,42,1,3.0
16003012016P1,2017,42,1,3.0
16003012016P1,2018,42,1,3.0
16003012016P1,2019,42,1,3.0
16003012017P8,2013,30,1,3.0
16003012017P8,2014,30,1,3.0
16003012017P8,2015,30,1,3.0
16003012017P8,2016,30,1,3.0
16003012017P8,2017,30,1,4.0
16003012017P8,2018,30,1,4.0
16003012017P8,2019,30,1,4.0
16003012156P8,2015,24,1,3.0
16003012156P8,2016,24,1,3.0
16003012156P8,2017,24,1,3.0
16003012156P8,2018,24,1,3.0
16003012156P8,2019,24,1,3.0
16003012157P4,2016,46,1,3.0
16003012157P4,2017,46,1,3.0
16003012157P4,2018,46,1,3.0
16003012157P4,2019,46,1,3.0
16003012158P0,2015,45,1,3.0
16003012158P0,2016,45,1,3.0
16003012158P0,2017,45,1,3.0
16003012158P0,2018,45,1,3.0
16003012158P0,2019,45,1,3.0
16003012159P7,2015,41,1,3.0
16003012159P7,2016,41,1,3.0
